RA,DEC,zCMB,x1,e_x1,c,e_c,mB,e_mB
285.329987,-31.489088,0.03485,-1.6494,0.28823000000000004,0.0541186,0.0367141,17.13598,0.07321910000000001
317.073547,-32.162106,0.041389999999999996,0.8418899999999999,0.18557,0.07480319999999999,0.0315375,17.17879,0.048112699999999994
326.044373,-22.587807,0.04136,-2.818,0.20124,-0.024566,0.0321259,17.24415,0.0549635
192.922302,-45.867157,0.0446,-0.644975,0.22145,-0.016516,0.0340039,17.05347,0.054391800000000004
210.609161,-19.036295000000003,0.03895,-1.5205,0.23173000000000002,0.0514925,0.0336367,17.23423,0.051464699999999995
204.888168,-30.575178,0.04755,1.22736,0.23259000000000002,-0.037228699999999997,0.039662800000000005,17.18198,0.0674406
333.812256,-13.813507999999999,0.05281,0.81072,0.24203000000000002,-0.00435948,0.0386597,17.29925,0.0663625
17.464951,-57.990189,0.048510000000000005,0.09952269999999999,0.13764,-0.0648107,0.0332049,17.25425,0.052547699999999996
92.957764,-50.817226,0.04788,1.3904100000000001,0.15595,0.021264500000000002,0.0321788,17.22383,0.0459101
357.690918,-32.118683000000004,0.05464,-0.297883,0.17586,-0.0285918,0.0443834,17.35298,0.09541089999999999
91.79325899999999,-23.873522,0.05026,1.06935,0.23786999999999997,-0.00077911,0.0375903,17.29765,0.0690187
156.62486299999998,-33.967278,0.04257,-2.40899,0.1355,-0.11835799999999999,0.0296317,17.04724,0.0455746
7.161181,-40.315403,0.053470000000000004,-0.717066,0.42008,-0.129936,0.0368474,17.23771,0.0653441
82.322456,-24.755297,0.04844,-0.0421796,0.26361,-0.06202100000000001,0.03283080000000001,17.14895,0.0507621
20.221428,-70.256721,0.05011,-0.5053810000000001,0.21606,-0.102342,0.032777,17.25233,0.0437397
289.233917,-41.987637,0.03639,-0.39098299999999997,0.0974104,0.25684,0.0310336,17.571479999999998,0.0460371
227.331696,-14.841906,0.052520000000000004,1.68724,0.19545,0.011175399999999999,0.0438379,17.19034,0.0761632
63.607643,-43.397011,0.0435,-2.33202,0.10854000000000001,0.11020999999999999,0.0305741,17.57935,0.043205900000000005
55.6395,-24.825216,0.04527,-0.633297,0.27232,0.045279,0.034561699999999994,17.49176,0.0544957
122.219254,-25.123785,0.03998,-1.81477,0.28529,-0.00521311,0.049636599999999996,17.021810000000002,0.10432999999999999
28.666256,-22.260565,0.04937,0.0856957,0.28271999999999997,0.16398,0.036263199999999995,17.65931,0.052893100000000005
76.718292,-11.878805999999999,0.03943,-1.43472,0.22659,0.10561,0.0364831,17.26076,0.0647827
156.267639,-40.305901,0.04343,-0.07368839999999999,0.11925,0.06795119999999999,0.0311176,17.25584,0.0473742
239.241684,-69.04143499999999,0.04489,-1.16775,0.18625999999999998,-0.0462171,0.0330766,17.12033,0.0517784
97.34985400000001,-60.37633100000001,0.03829,-2.36706,0.13435999999999998,0.0556227,0.030691200000000002,17.38609,0.0448029
322.123901,-26.488670000000003,0.043539999999999995,0.4375,0.20027,0.18091,0.0400636,17.6058,0.0729115
184.545334,-5.5871379999999995,0.04777,-1.46281,0.59792,-0.041262099999999996,0.0318704,17.34364,0.0433075
354.960297,-46.850819,0.05083,0.41747,0.2066,0.056709,0.033441000000000005,17.51128,0.046380000000000005
347.061554,-31.802471,0.03341,-2.92505,0.17662,0.21655,0.0581028,17.74643,0.10166
62.709499,-26.391848,0.04502,-1.5102200000000001,0.21227,0.0895971,0.031176,17.530379999999997,0.0431439
209.540649,-22.109337,0.04003,-0.892106,0.28151,0.12645,0.040880400000000004,17.49664,0.064428
160.305557,-39.015892,0.04118,-2.02296,0.17382999999999998,-0.0563401,0.0321103,17.2178,0.051822599999999996
330.813354,-36.472309,0.05417999999999999,0.33784000000000003,0.23561999999999997,-0.0500131,0.025268000000000002,17.39602,0.0371212
33.657032,-18.906572,0.046189999999999995,0.23056,0.35533000000000003,0.0691992,0.0420575,17.519579999999998,0.089274
16.645626,-3.862481,0.04632,-1.15426,0.17435,0.023259799999999997,0.043069199999999995,17.4696,0.0656381
117.06462900000001,-53.453487,0.042289999999999994,-0.42195600000000005,0.14761,-0.00502069,0.0335272,16.98963,0.058792399999999995
7.861959,-28.094365999999997,0.0542,-2.54285,0.36323,-0.0036706,0.061745100000000004,17.49779,0.11603
41.086285,-13.415735,0.04525,-1.6747599999999998,0.1621,-0.018068900000000002,0.0319035,17.41723,0.047508
308.781006,-11.784585,0.04675,0.59327,0.18472,0.16744,0.0330411,17.61776,0.0481992
329.135315,-18.327227,0.0447,-0.9022629999999999,0.14064000000000002,-0.018198500000000003,0.0368776,17.38703,0.0552804
23.462132999999998,-24.444008,0.05354,-1.0122200000000001,0.35943,-0.06636030000000001,0.0461161,17.41913,0.0974605
10.123650999999999,-15.995709,0.06627999999999999,1.66733,0.12986,-0.04695440000000001,0.0307812,17.450020000000002,0.0401932
164.47749299999998,-20.015966,0.055670000000000004,-0.254263,0.23586,0.0414014,0.04296180000000001,17.492070000000002,0.09472430000000001
209.511749,-9.161203,0.04992,0.30217,0.12905,0.014569299999999999,0.0335561,17.45694,0.047503
341.547058,-35.995255,0.04989,-0.8085140000000001,0.174,0.0566879,0.0323028,17.58377,0.0452735
345.306824,-25.235955999999998,0.04895,0.20647,0.1344,0.0917202,0.0323909,17.601329999999997,0.0447209
60.425564,-17.178194,0.058120000000000005,-1.24991,0.18413,-0.1355,0.0378671,17.32948,0.053847000000000006
26.840215999999998,-45.992569,0.04177,-0.542164,0.35236,0.14966,0.0325102,17.71278,0.0466788
325.856476,-1.497678,0.0444,0.16608,0.24436,0.19137,0.035944199999999996,17.6726,0.06002759999999999
200.50706499999998,-33.487559999999995,0.04382,-1.2020600000000001,0.31659,0.0562375,0.0339845,17.48559,0.0483691
60.301472,-22.02916,0.04767,-0.0346292,0.22696,-0.023125599999999996,0.036125800000000007,17.389029999999998,0.0611901
230.66449,-18.232637,0.05417999999999999,-0.699955,0.10737999999999999,-0.0543117,0.0320151,17.25657,0.0459426
78.18002299999999,-10.438002000000001,0.04238,-2.06429,0.11982000000000001,0.0899398,0.046863800000000004,17.35166,0.0946013
301.996246,-55.873703000000006,0.055560000000000005,1.14907,0.13938,0.014006999999999999,0.0307522,17.46483,0.043588699999999994
303.158661,-10.756449,0.0463,-0.333905,0.23909,-0.014684899999999999,0.030372399999999997,17.34088,0.0445339
59.888495999999996,-12.357395,0.04647,-0.911874,0.42233999999999994,0.00565127,0.0317554,17.48028,0.045388300000000006
169.311859,-12.734396,0.05393,0.38741,0.3786,-0.0330169,0.0474119,17.39334,0.0930119
155.716141,-18.53952,0.04732,-1.32226,0.19775,-0.015157599999999999,0.036804199999999995,17.40195,0.0690525
19.924227,-77.31064599999999,0.040619999999999996,0.36136,0.26557,0.21276,0.034245599999999994,17.7321,0.05045209999999999
227.33167999999998,-14.841966000000001,0.052520000000000004,-0.674319,0.0902762,-0.09338830000000001,0.0301981,17.22053,0.044665699999999996
17.550135,-13.502842999999999,0.04136,-1.8054700000000001,0.25039,0.12862,0.032890300000000004,17.72664,0.04756780000000001
24.012411,-23.213955,0.053970000000000004,0.5674,0.61428,-0.00520518,0.042963699999999994,17.5731,0.0848016
3.908547,-32.233684999999994,0.05915,1.2775299999999998,0.27814,-0.00185653,0.033162699999999996,17.58338,0.0491977
198.45996100000002,-36.028751,0.04597,-2.34883,0.19716,0.0112509,0.0319691,17.51585,0.0470315
328.580841,-13.991335000000001,0.050289999999999994,-1.18577,0.174,-0.0563885,0.032458799999999996,17.32524,0.0496238
282.022247,-28.263462,0.03603,-2.52548,0.77474,0.16768,0.037235199999999996,17.42484,0.0598509
330.871582,-12.807077,0.05401,0.69424,0.10507000000000001,-0.012521899999999999,0.0305459,17.5133,0.0414642
9.277416,-68.669128,0.06642,1.36166,0.24984,0.00623959,0.0318824,17.5956,0.0424428
91.40879100000001,-31.787990999999998,0.04967,1.2076,0.28053,0.20606,0.0356245,17.81017,0.0530802
45.178413,-12.478031,0.04528,0.6807300000000001,0.11725999999999999,0.19844,0.0313627,17.72211,0.0443436
208.966354,-35.995823,0.05112,0.08981019999999999,0.094012,0.043451300000000005,0.0315669,17.517210000000002,0.0446116
67.31869499999999,-25.896145,0.04608,-2.32114,0.28668000000000005,-0.00982807,0.0447966,17.52725,0.0707692
67.744568,-18.819101,0.04941,-0.179919,0.122,0.0183145,0.0303413,17.569879999999998,0.0413483
166.289749,-6.40881,0.057479999999999996,0.68717,0.26076,-0.0884678,0.0321272,17.38869,0.0465936
279.696625,-53.09934200000001,0.042789999999999995,-0.612475,0.31038000000000004,0.16612000000000002,0.0340909,17.60266,0.0502179
194.067017,-8.127956,0.05212000000000001,0.15018,0.0904972,-0.0185706,0.030082099999999997,17.52877,0.0412235
293.375824,-20.745876000000003,0.057960000000000005,0.17313,0.31798000000000004,-0.099881,0.038111400000000004,17.34294,0.08345880000000001
238.57867400000003,-72.474213,0.056060000000000006,0.52905,0.23285,-0.101011,0.0304,17.28847,0.044475400000000005
59.902374,-47.497543,0.05305,-0.234388,0.26342,0.00725731,0.033795900000000004,17.64488,0.053326
131.561676,-80.02842700000001,0.05056,0.43376000000000003,0.21428000000000003,0.0160907,0.0328177,17.3871,0.0485543
288.772003,-32.095974,0.04774,-0.40809,0.11489,-0.0503981,0.030895,17.31652,0.046164300000000005
149.491837,-25.123302,0.04477,-0.5291170000000001,0.16097999999999998,0.10864000000000001,0.032708799999999996,17.652929999999998,0.0465914
125.68283799999999,-4.641319,0.057,1.50158,0.36232,-0.0650259,0.0327526,17.47198,0.055088099999999994
55.848286,-49.613997999999995,0.04949,-1.56819,0.15161,0.060760800000000004,0.0368478,17.72644,0.0626851
326.79702799999995,-9.981468,0.056679999999999994,0.48267,0.20347,0.029414299999999997,0.0348464,17.62809,0.048689300000000005
156.741852,-6.295996,0.04567,-2.13947,0.12410999999999998,0.15984,0.03263,17.79703,0.0474321
18.51269,-50.949875,0.05251,-1.92498,0.11115,0.0628963,0.0314778,17.7522,0.0427704
19.707565,-69.926804,0.0501,-1.7596900000000002,0.21191999999999997,-0.00501101,0.0320372,17.61861,0.0456858
46.869263000000004,-62.47395699999999,0.05272,0.26861,0.21600999999999998,0.07646789999999999,0.031611400000000005,17.72811,0.0429031
128.51443500000002,-26.953734999999998,0.04668,-1.6254600000000001,0.14023,-0.00644373,0.0310986,17.43522,0.0472901
297.372284,-49.007507000000004,0.05018,0.8921,0.10762999999999999,0.0073193,0.0314368,17.5901,0.043454400000000004
36.927399,-17.215225,0.0511,-1.3885100000000001,0.32813000000000003,-0.08442519999999999,0.0381004,17.53422,0.0699949
188.648865,-11.561326,0.053610000000000005,-1.32408,0.22245,-0.07232960000000001,0.030743200000000002,17.48206,0.0422608
224.998367,-25.982491,0.05644,0.6743100000000001,0.10932,-0.00829094,0.0312387,17.29738,0.0489907
352.963074,-33.1213,0.0527,-1.38175,0.09275449999999999,0.036940100000000003,0.030074,17.72012,0.041879
321.815338,-55.809788,0.05517999999999999,1.4937,0.18181,0.050421600000000004,0.0310466,17.6368,0.0428712
349.649658,-48.361343,0.05681,1.49539,0.30566,0.0116618,0.033186099999999996,17.68605,0.046551
292.138092,-32.695236,0.05192000000000001,-0.147005,0.22563000000000002,-0.0410166,0.0333101,17.420360000000002,0.0509721
93.85077700000001,-62.869595,0.05484,-0.767254,0.20245,0.0401307,0.04736919999999999,17.634510000000002,0.12122000000000001
303.40387000000004,-13.606403,0.05031,-0.173087,0.28364,0.0345452,0.030972900000000005,17.514110000000002,0.0454779
333.569519,-2.786137,0.040310000000000006,-2.5293400000000004,0.25704,0.0545799,0.036656,17.57289,0.0578057
346.212372,-49.222317,0.05892000000000001,-1.64887,0.2778,-0.12800999999999998,0.0441425,17.556079999999998,0.0752828
319.480896,-77.448837,0.06935,1.6926700000000001,0.33115,-0.061773800000000004,0.0327804,17.41633,0.048055099999999996
185.520584,-11.493962,0.05815,1.31711,0.29247,0.12609,0.036102499999999996,17.79919,0.054037800000000004
276.514496,-59.538768999999995,0.05033,-1.67058,0.33523000000000003,-0.080325,0.0380977,17.4002,0.0699456
205.622971,-38.316399,0.04641,-0.777233,0.30230999999999997,0.20267000000000002,0.05612759999999999,17.87179,0.11148
83.047638,-26.868431,0.05363,-1.51896,0.13530999999999999,-0.122494,0.0300562,17.419220000000003,0.0431716
151.073746,-67.603004,0.0545,1.62503,0.13229000000000002,-0.0322997,0.0319341,17.184279999999998,0.05325459999999999
20.399282,-19.421518,0.05463,-0.201024,0.1481,0.040401099999999995,0.032450799999999995,17.73674,0.0439833
190.335999,-13.001525,0.04958,-0.30342600000000003,0.30239,0.22209,0.0332425,17.91672,0.0476999
108.741028,-51.012085,0.043539999999999995,0.0257978,0.21104,0.26064,0.0368589,17.744220000000002,0.0692699
221.87367200000003,-2.711648,0.0407,-1.7186599999999999,0.15495,0.19735999999999998,0.0359809,17.84204,0.0615222
315.231079,-67.92156999999999,0.060020000000000004,0.5104,0.24674000000000001,-0.037462199999999994,0.0309168,17.62806,0.0414904
163.641647,-10.930147,0.060160000000000005,1.7371299999999998,0.20899,-0.0125528,0.0446216,17.66496,0.06764760000000002
225.003372,-44.260684999999995,0.0425,-2.48378,0.27066999999999997,0.038390600000000004,0.0361208,17.48854,0.05733490000000001
315.442169,-41.327026000000004,0.05995,-0.5720609999999999,0.15650999999999998,-0.102358,0.0337753,17.56064,0.053451900000000004
101.534637,-22.497892,0.04301,-1.5828799999999998,0.15815,0.030188299999999998,0.035791699999999996,17.47436,0.0643072
